avg_time,id
6.472303436911488,148
8.195051440329218,149
6.787695733708392,150
7.302139479905438,151
6.822407010014305,152
7.322458937198068,153
6.164361829501916,154
7.610284810126583,155
6.5951353874883285,156
10.648925376647835,157
6.20442731277533,158
8.591902250351618,159
6.001353864734299,160
6.281751101321586,161
7.9055698005698,162
7.175699035812673,163
6.651255274261604,164
7.906068376068376,165
6.718815667131567,166
6.290588023088023,167
7.178114997713763,168
6.286431712962963,169
7.217978595478596,170
7.809089371980676,171
6.805152662993573,172
6.484045584045584,173
7.651214845550945,174
7.585962725546059,175
9.179540598290597,176
6.378153248587569,177
8.47764719848053,178
6.9651218123861565,179
6.474620792992162,180
8.876004361799817,181
6.58834186159844,182
10.995573136427566,183
7.810652071563088,184
7.22925660291439,185
6.419389838556505,186
6.779623617123617,187
7.390809591642925,188
6.192049516908213,189
6.0146602288984266,190
7.3010291438979955,191
7.061997245179064,192
8.724735996326904,193
10.807604755178907,194
7.41028883972468,195
9.190491803278686,196
7.393010477582846,197
7.402587597971415,198
6.711708214624881,199
9.230231673582296,200
6.880860065086006,201
9.292572463768117,202
6.0161487142164,203
6.326000243664718,204
6.406121659634318,205
8.751425846447306,206
7.389827546296297,207
6.196189083820663,208
7.706279637377963,209
7.50663439372983,210
9.075687613843352,211
5.993242277547257,212
6.030856290174472,213
6.020102278010228,214
6.8990951711204875,215
10.781685108344858,216
8.983126503126503,217
7.383425160697888,218
6.823666187739463,219
6.789116575591986,220
7.409312285854136,221
10.82543586269196,222
6.877650214592275,223
8.906513949013949,224
6.68345188284519,225
7.924495583449559,226
6.310503323836657,227
7.887926545792654,228
8.882879515317788,229
7.089900137741047,230
7.4908156028368795,231
8.685538548752834,232
6.802448347107438,233
9.126422039323273,234
7.0165869667135485,235
6.7042970272904485,236
8.402038626609443,237
6.483074151557415,238
7.233100241545894,239
8.690202020202019,240
6.037342143906021,241
7.282165484633569,242
9.377237144168962,243
7.309830051570557,244
7.1137529550827425,245
7.438477452347746,246
7.57411306042885,247
9.963191029143898,248
6.214981325863679,249
6.810724121557455,250
6.655866150961088,251
7.514910468319559,252
6.40839790448343,253
10.702960618846696,254
7.003219806763286,255
8.629089635854344,256
10.40263888888889,257
6.731132756132755,258
7.0899406457739795,259
7.680787229137851,260
6.798771808999081,261
7.80546943231441,262
7.0984033816425125,263
8.88621676163343,264
7.604899320718098,265
9.119233288166216,266
6.820739942528735,267
7.5126982480405715,268
6.712491654744873,269
7.8991654795821455,270
8.205001129177957,271
7.165214592274678,272
6.510595238095237,273
7.932475845410628,274
6.717376142376143,275
8.616050275482094,276
6.7559891304347826,277
7.7105482134116485,278
6.608694327238632,279
7.345515705578996,280
6.168100858369098,281
7.386711943220754,282
8.098430373605044,283
6.020169234360411,284
9.813845220766616,285
6.108189257722452,286
8.305402717127608,287
7.521103958035288,288
6.406720393232738,289
10.00545560204556,290
7.097786016949152,291
6.407837219935986,292
7.803427128427129,293
6.29586214845551,294
7.136065808297568,295
8.798176638176638,296
7.500663706739527,297
7.083401261523533,298
6.276725403817916,299
7.098347763347763,300
7.805346304454234,301
10.90283052039381,302
6.1924824929971996,303
5.994694444444445,304
10.050054855275443,305
7.678097461685824,306
5.978927895981087,307
7.978443486590038,308
10.008350095785444,309
7.78325819672131,310
7.9786750348675035,311
7.403508141762453,312
7.212850091827365,313
7.081466714559387,314
6.293542824074075,315
6.192324879227053,316
6.202630172013017,317
8.909899817850638,318
6.809992997198879,319
9.455226337448561,320
10.81049701561065,321
6.92431697931698,322
7.79930669398907,323
7.168747563352826,324
6.453228166438043,325
7.936015283842794,326
7.822759412304867,327
7.975096108766995,328
6.815337713231904,329
6.073565400843882,330
6.410002354048964,331
10.695543234767024,332
6.985387275242046,333
7.986834251606979,334
9.466814892623717,335
7.715425194931774,336
7.72597758702909,337
8.896329022988505,338
7.781327941865917,339
10.472171934865898,340
6.202743961352657,341
6.620693226120858,342
7.992996632996634,343
6.885680076628352,344
9.377876417233558,345
6.619438431938432,346
7.5818644261545485,347
7.59510101010101,348
6.873507092198581,349
6.287247474747474,350
6.376486354775829,351
7.334411976911977,352
10.494040835707503,353
6.994789915966386,354
9.909392076502732,355
6.892396694214876,356
7.998314009661836,357
7.311344671201814,358
6.114925444925444,359
6.318081125058113,360
6.416490429505136,361
6.01962540341171,362
6.903253968253968,363
9.704113475177305,364
7.789356600189932,365
6.412108695652173,366
10.391128117913832,367
8.524001406469761,368
6.58656795224977,369
7.5865811965811965,370
6.104338404794835,371
6.29157244248654,372
6.482304837164751,373
10.983654910096817,374
8.008833333333333,375
7.591120293847567,376
10.40962620027435,377
8.79542212518195,378
10.000467772967772,379
7.885713245997089,380
7.795277777777779,381
7.469465191332411,382
7.561153381642512,383
6.814644208037826,384
6.987524717514124,385
9.614905857740586,386
10.09835300925926,387
9.394445592286502,388
6.366061039580353,389
7.104999999999999,390
7.408802600472813,391
6.669338570127504,392
7.585617283950618,393
10.68291325136612,394
8.30906938584154,395
6.612721734892788,396
6.882712018140589,397
9.416354609929078,398
10.025033738191633,399
6.452346460384435,400
9.774024872152488,401
6.417041116005874,402
10.50040755919854,403
6.578010603964961,404
7.105422602089269,405
7.8779353741496605,406
10.29772654826958,407
8.485591889357712,408
9.802309820193639,409
10.410460557960558,410
7.677303436911487,411
10.666269177126917,412
7.680679916317991,413
7.72257226738934,414
6.878238304093568,415
10.548225957049487,416
8.320311483031148,417
6.081554641060814,418
10.380476190476191,419
6.991830699233716,420
6.698963272896327,421
7.083433515482695,422
6.503389121338912,423
7.0820662568306005,424
7.082806473829201,425
8.902678826895563,426
6.066140609636186,427
7.643866989396035,428
10.713868621840724,429
7.096325863678805,430
10.615016136468418,431
6.0836524334251605,432
8.329586339586339,433
8.140834467120182,434
7.8935768321513,435
9.80588959212377,436
6.017259790528233,437
6.274626352015732,438
6.3090928270042195,439
7.619650655021834,440
6.370707923112986,441
6.990128384687209,442
7.4758405797101455,443
6.523184113865931,444
8.003096797671034,445
8.100102339181285,446
7.318681434599156,447
6.510007246376811,448
9.47278715424285,449
10.091632387706856,450
6.805802341597796,451
8.187664565826331,452
7.934158285440613,453
10.280916902071564,454
7.51569330601093,455
7.010381512217611,456
7.387595410628021,457
8.981857999077915,458
7.90585137085137,459
7.078493085360038,460
8.703335629017447,461
7.972122359963269,462
10.505095744680853,463
9.480353223593962,464
7.704971539162114,465
6.886907713498623,466
6.593336748633879,467
9.320771072796935,468
6.301517447199265,469
6.313124113475177,470
6.600198067632849,471
9.58983449074074,472
10.11788268955651,473
8.31476602120793,474
7.605639619883041,475
7.928281400966183,476
7.332729044834307,477
7.9805807041609516,478
6.542558922558922,479
6.894249533146591,480
7.099682372245663,481
7.294853680841335,482
6.933727824463118,483
8.030177875243666,484
6.191245291902071,485
10.105665532879817,486
6.590548433048434,487
8.626039312617701,488
6.273640479686735,489
8.381559454191034,490
7.659834287076777,491
6.014918785310734,492
10.897943989071038,493
6.443813352826512,494
7.827982941447671,495
10.81973726851852,496
7.626725768321513,497
7.3994878829446735,498
7.197954014939309,499
7.064413580246915,500
8.10601775011526,501
6.67149931693989,502
7.780307621671259,503
6.082619895536562,504
8.209500962000963,505
9.218184198542804,506
7.768436639118458,507
7.59047735760971,508
9.595219610636278,509
7.26327536231884,510
6.117728613569322,511
7.708791383219954,512
7.396068376068375,513
7.5718037974683545,514
6.912598950882213,515
6.6080651340996175,516
6.108080029368576,517
7.925064545873675,518
9.111901005944217,519
6.621757641921398,520
10.988871455137144,521
8.716918044077135,522
7.419935622317596,523
7.517420634920635,524
6.251273433927755,525
7.878476324425691,526
7.293590579710146,527
7.923936741363212,528
8.007610882487427,529
6.733892496392495,530
6.612759487882944,531
6.190119870908253,532
6.412309251311397,533
9.812394349477682,534
7.795180737506065,535
6.665248419150859,536
6.688168328584995,537
10.582439909297051,538
10.899974537037036,539
7.810643776824034,540
10.211385327635327,541
6.781549408014572,542
6.296936170212766,543
10.463207994579944,544
8.041233424782808,545
7.120342066957788,546
6.210528752436647,547
6.015613026819923,548
7.982319788797062,549
10.697828385065227,550
6.323727053140097,551
6.89652719174871,552
6.399091970121382,553
7.389816810344827,554
7.119895264116576,555
7.199784215546018,556
5.983684270690444,557
10.518713512241055,558
6.195073915116834,559
7.195747584541063,560
6.606262183235867,561
7.4839790448343075,562
6.596385249878699,563
7.172206521739131,564
8.026111111111112,565
7.10237188697318,566
7.202196251129179,567
10.8985589569161,568
6.523463618485743,569
10.684742231638419,570
6.993391500474834,571
8.983830721747388,572
8.124268207282913,573
7.1295670995671,574
8.00203096539162,575
7.4150274201239865,576
7.086783816425121,577
6.8021223599632705,578
6.79266620176662,579
6.714373219373219,580
8.01858706108706,581
7.694989177489178,582
7.065130934899657,583
7.908282163742689,584
10.291057422969187,585
7.521268861454047,586
7.68925080682342,587
10.515668510834486,588
6.898151664322551,589
7.492503429355281,590
7.986484953703704,591
7.510137741046832,592
6.5948269980506815,593
6.282283677482793,594
7.468521241830065,595
7.2852440725244065,596
8.797695810564662,597
6.775005715592137,598
6.699550094966762,599
10.402478354978355,600
5.996221993598536,601
8.894559306141584,602
9.878622831692452,603
5.993167372881356,604
6.1708656609195405,605
7.820513361462728,606
7.181788194444445,607
7.494121557454891,608
6.791671583087512,609
7.228327522082752,610
7.196454031465092,611
7.2899132676980765,612
8.498400423728814,613
6.56247552618698,614
6.017825712881023,615
6.583521348859777,616
6.008942837465564,617
7.590850914205345,618
6.2810387488328665,619
6.215752415458937,620
7.501866898148148,621
8.617627847512784,622
7.2657635933806155,623
8.39286799620133,624
8.036303688141924,625
6.05553656220323,626
7.291101449275362,627
8.014339708561021,628
9.183357843137255,629
9.52881179138322,630
9.807640027322403,631
9.17621483071054,632
6.318405392840538,633
6.005806030389364,634
8.388885357815443,635
7.376378019323671,636
7.671983151183971,637
8.591818287037036,638
7.271392419962335,639
7.370457175925925,640
6.5930100373482725,641
6.701772197962154,642
6.086726108824874,643
6.085262855831037,644
7.984060846560848,645
8.795437641723357,646
6.1804967727063165,647
6.917482492997198,648
5.984335901027077,649
7.022967334287077,650
11.030960351377018,651
10.783780400572244,652
7.485170093000489,653
9.204768897996358,654
8.687972789115646,655
9.878690476190476,656
9.622883101851851,657
7.5946807284462885,658
6.90110177404295,659
8.918751157407407,660
10.986178861788618,661
6.592285137701804,662
6.795719907407408,663
10.374410628019323,664
7.808195035460993,665
7.497001182033097,666
10.482086720867208,667
9.421422127255463,668
6.4132996632996635,669
10.608310841205578,670
5.981031411157994,671
9.709561781609196,672
6.988324842309558,673
9.513817167577413,674
8.406775878442545,675
6.7996697663328565,676
7.983291427203065,677
6.8052459618208525,678
6.02348317196865,679
8.390134335154826,680
6.035505604288499,681
6.4912324929972,682
7.722481634527089,683
6.226381856540084,684
6.7228310185185185,685
7.708216807909605,686
8.013723628691983,687
10.404741297091082,688
9.801315667131567,689
9.974500466853408,690
10.40651183970856,691
6.005927823315118,692
10.098737922705313,693
7.8250969827586205,694
9.078821513002364,695
5.984569383794275,696
9.682367503486752,697
6.600917397660819,698
8.004705459770115,699
7.306210648148149,700
7.3776290097629,701
5.978105646630238,702
7.670687943262411,703
9.504919278252613,704
9.523341503267973,705
6.590448898265354,706
7.251989325570111,707
6.313608663729808,708
8.509759825327512,709
6.106740984405459,710
6.106379392212726,711
7.624390495867768,712
7.117143189214319,713
7.469346549192364,714
7.89032786885246,715
7.175936438622027,716
7.3589580403188,717
8.709841106538637,718
10.396509456264775,719
6.400724121557455,720
6.503203860640302,721
7.227850189933522,722
7.686837068160597,723
9.13640848317197,724
6.3929461651917405,725
7.911889604196471,726
6.722281576448243,727
10.895542770804276,728
10.252200854700854,729
7.1118498301795245,730
10.680777310924368,731
10.397079831932773,732
7.779559027777778,733
10.40615181992337,734
6.613607624360762,735
7.2260580912863075,736
9.105581340834505,737
9.720646591970123,738
10.324486531986532,739
9.997716689718764,740
6.296890123456791,741
6.075256680731364,742
6.478247044917258,743
7.522206521739131,744
7.686039855072464,745
7.972668128654971,746
6.805875788452208,747
6.217927616413093,748
7.083067226890757,749
8.584576661814653,750
6.19813768115942,751
10.612399503161699,752
7.483309489747258,753
9.401894586894588,754
7.30347337962963,755
7.53879931972789,756
7.2914336158192095,757
7.603156676413255,758
8.038707264957264,759
7.189699359853681,760
6.329309056956116,761
7.316132653061226,762
7.789321378340365,763
7.221421706516644,764
7.603537195994278,765
6.623406369731801,766
6.299673812816966,767
9.67537900188324,768
7.485165260196905,769
6.101879588839941,770
10.499181527206218,771
6.390747584541064,772
6.676340479483632,773
6.667140522875817,774
9.4125971650663,775
6.8077704997574,776
10.501073286052009,777
6.649557522123895,778
10.308444215820762,779
10.611550332383665,780
7.119044917257683,781
7.405662393162394,782
8.033875114784205,783
6.488941344778254,784
6.603619565217391,785
6.909737654320987,786
6.783873905025358,787
6.513810185185185,788
6.923727231329691,789
7.28843487394958,790
6.880241290018833,791
6.058786610878662,792
7.300039158100832,793
7.579750712250712,794
6.094781400966184,795
7.580286231884057,796
6.893671139359699,797
6.305397865114023,798
6.538028233151183,799
7.796020804755372,800
8.512823691460056,801
6.602291972589329,802
8.521810920362421,803
7.350506741050674,804
10.292641746684955,805
7.03019090077732,806
6.101496786042241,807
10.69115721040189,808
7.8985393897996365,809
10.849712962962963,810
7.588862704918032,811
6.122644675925926,812
6.962416789035732,813
6.400011921793037,814
7.121506147540984,815
5.973506038647343,816
8.459304954304955,817
7.424210832171083,818
7.000416666666667,819
6.5232007837713235,820
7.881761280931587,821
7.125110867446394,822
7.023544260027663,823
6.203768801552644,824
7.709598765432099,825
7.620850241545893,826
10.289966761633428,827
6.3646038647343,828
9.983714689265538,829
10.494251676245211,830
6.595753472222223,831
8.006495911495911,832
6.202246732026144,833
7.208550309966619,834
6.04475360297536,835
8.067896174863389,836
6.323114997713763,837
10.617287649219467,838
8.432153916211293,839
6.096182277318642,840
8.382793847566575,841
6.594626113455227,842
7.77234075670498,843
7.27428999538958,844
9.089532103825135,845
7.859650726676042,846
7.7590975103734445,847
7.108776115859449,848
7.376322173702087,849
6.928822640632263,850
6.808158014571949,851
6.500898903195041,852
9.684859913793103,853
6.5080817395264114,854
7.600153177869228,855
7.381282051282051,856
7.112005507662834,857
7.4221641097164115,858
6.372202041785375,859
6.133991228070175,860
7.30157019990702,861
7.00611581920904,862
7.2450107758620685,863
7.427548100048099,864
8.108851383028599,865
9.29944200779727,866
7.768857142857143,867
6.832889123300516,868
9.387326388888887,869
6.664042824074074,870
9.216660756501183,871
5.996898719707361,872
6.391757741347906,873
5.9954394157088124,874
6.491637115839243,875
7.030567738791423,876
7.3205448259418215,877
6.5991343937298295,878
8.417341772151898,879
8.882230426629162,880
9.425232053040695,881
6.344614463601533,882
8.780374942844077,883
6.562242489270386,884
8.87501467931346,885
7.908878159275155,886
7.144681688125895,887
10.91689342403628,888
6.102161785216179,889
7.295703161320317,890
6.567342995169082,891
6.090469821673525,892
7.603104018912529,893
7.38428125,894
7.880823877068558,895
8.39764060356653,896
6.03974173553719,897
6.870003687315634,898
7.586946859903381,899
6.191809178743962,900
7.993996978149697,901
6.660409482758621,902
7.3171510560146915,903
9.588505007153074,904
5.966612268518518,905
7.942092352092352,906
9.179383101851851,907
8.593498563218391,908
7.111725146198831,909
10.69871586629002,910
8.687724314272431,911
7.170411835748793,912
6.4101211705532695,913
10.486748633879783,914
7.294751773049646,915
7.88170243204578,916
6.098032904148784,917
6.773751788268957,918
7.800969316596932,919
7.78853125,920
6.625714115402956,921
7.7068788745827375,922
5.986487573099415,923
8.499204545454544,924
7.954062932226832,925
6.310086367880485,926
7.584176328502415,927
7.632412764003673,928
8.41637077294686,929
7.198089990817263,930
10.704748513946043,931
6.412126774351445,932
6.599085038986354,933
7.390623278236915,934
9.695243498817968,935
7.8067266021207935,936
6.711067188983855,937
6.3870588235294115,938
10.959115952051638,939
7.703551175656985,940
9.487822315986874,941
5.958735380116959,942
8.52645922746781,943
8.093856481481481,944
7.388344955834496,945
8.024024216524216,946
9.882666432255041,947
7.527459658828954,948
7.190238095238095,949
7.700374887082203,950
7.968867337164751,951
6.2356461611826415,952
7.787044252044252,953
6.513645404663922,954
7.057042624521072,955
9.22052267573696,956
8.505449790794978,957
8.161027658559846,958
8.093515046296297,959
6.711200604370061,960
7.034598364598365,961
7.925632515632516,962
6.286331168831168,963
6.297184716361931,964
6.382531645569619,965
6.786419362400375,966
7.71978231292517,967
6.5784557023984345,968
6.908069075712881,969
7.19040082846004,970
7.7227308802308805,971
9.783942803563058,972
5.991006944444444,973
7.575745673952642,974
7.379968043264504,975
7.276453178068898,976
7.68843853427896,977
9.799356661856665,978
10.377021152952114,979
7.014081726354454,980
6.026296690307328,981
6.461306022408964,982
10.198464912280702,983
7.598678004535147,984
7.906652949245542,985
7.786297453703704,986
6.2239474917955935,987
5.950861702127659,988
6.71769806763285,989
7.609416666666667,990
6.303799126637554,991
6.80571931101407,992
8.804921296296296,993
8.030652958152958,994
9.935644631973746,995
7.386259746588694,996
7.697562104787714,997
8.278268762183236,998
7.878654195011338,999
6.192529843893482,1000
6.292075958702065,1001
6.8261390051139,1002
6.0161683723196875,1003
9.019432624113477,1004
8.407244212962961,1005
6.683682336182335,1006
7.606161398467433,1007
6.713771551724137,1008
6.261173872617388,1009
8.174600185960019,1010
8.107574233716475,1011
6.08843779677113,1012
7.70343010018215,1013
7.487674940898344,1014
6.379568032015065,1015
8.877802926383174,1016
7.294315134099617,1017
6.720105485232067,1018
7.974443296602388,1019
10.019207482993197,1020
9.546405092592591,1021
9.284885265700483,1022
6.111245126705653,1023
8.59096918971373,1024
8.001345804988663,1025
7.398159873847647,1026
6.896431892143189,1027
6.693008687700045,1028
6.599432367149759,1029
6.597798220298221,1030
6.677146038443507,1031
7.802694672131148,1032
7.893937198067632,1033
6.208432784636488,1034
6.198692468619248,1035
7.418051868239922,1036
7.800170212765957,1037
10.323418715846996,1038
7.069740663900414,1039
8.69433695652174,1040
7.9677913832199545,1041
6.591388888888889,1042
7.373935584291187,1043
6.604357567443987,1044
7.404206871345028,1045
10.70971158392435,1046
7.2272386310361,1047
7.084196991751576,1048
7.490906619385343,1049
7.5524420289855065,1050
9.511932773109244,1051
6.1218944676894465,1052
9.588722222222223,1053
7.6525319148936175,1054
6.110721040189125,1055
8.695968221307728,1056
7.203180076628352,1057
10.658820330969265,1058
6.996897342995168,1059
10.206041092745638,1060
7.69339545241444,1061
7.601602657004831,1062
6.490872011251758,1063
6.100282694198623,1064
7.237116013071895,1065
7.694691225560324,1066
7.99858706108706,1067
6.593369064084832,1068
10.411639709329584,1069
7.870749299719887,1070
7.0824721009218825,1071
7.980670212765958,1072
6.3018537649219475,1073
6.104008438818566,1074
8.589410018993352,1075
7.8843514492753615,1076
7.683338001867414,1077
6.520391203703704,1078
6.234294962335217,1079
7.032183064121391,1080
7.692906920077973,1081
10.503807727480567,1082
9.495159243295019,1083
7.479487994350283,1084
8.122622655122655,1085
7.120189933523267,1086
8.666963519313306,1087
10.470496113397347,1088
7.106643709825528,1089
6.49684043073911,1090
6.775284608378871,1091
9.301751867413634,1092
7.590319865319866,1093
7.232274805669867,1094
7.077287920700783,1095
10.18785106382979,1096
6.864824434824436,1097
7.289100877192983,1098
6.413640223192624,1099
7.383247126436782,1100
8.327236652236651,1101
9.212509298000928,1102
6.801304143126177,1103
6.074546783625731,1104
7.784967320261439,1105
6.450172246482291,1106
10.603598218471637,1107
6.806472222222223,1108
6.294956521739131,1109
7.285151072124757,1110
8.92771402550091,1111
9.425028344671203,1112
6.003419540229885,1113
7.890800865800866,1114
6.986115942028985,1115
10.808027326106595,1116
9.888919376693766,1117
10.220872340425531,1118
7.62043853427896,1119
6.284957446808511,1120
8.701982167352536,1121
6.502103503918857,1122
6.612638888888889,1123
6.665572318007662,1124
9.812982456140352,1125
7.101659779614326,1126
6.0247934472934475,1127
6.802054617909048,1128
6.771128328741965,1129
7.720940972222222,1130
6.592589936247723,1131
6.921297468354431,1132
6.3198641703377385,1133
7.179834247828075,1134
8.815632850241546,1135
7.891162551440329,1136
7.298776400367309,1137
10.31769995210728,1138
10.80799433106576,1139
7.896520531400966,1140
7.898865836791148,1141
7.480150273224044,1142
7.958165458937198,1143
8.186591016548462,1144
10.80473025711662,1145
6.089092673459485,1146
6.591018922852983,1147
6.1036706349206336,1148
10.512341915085818,1149
6.875998155832181,1150
6.994301453352087,1151
7.811326648224988,1152
6.160280092592592,1153
6.20880445423397,1154
6.082088249754179,1155
10.194130901287554,1156
7.778402777777777,1157
6.171750478927202,1158
7.904476359338061,1159
7.180814009661836,1160
6.509626951331497,1161
9.767906420765028,1162
7.698772554605887,1163
7.228134756657484,1164
10.39878884180791,1165
6.400190058479533,1166
8.004882434301521,1167
9.103674504379898,1168
6.9864537795992705,1169
6.164745370370369,1170
6.009841772151899,1171
8.018078206962327,1172
8.000954106280194,1173
7.898323877068559,1174
9.385844859382203,1175
7.971588934613626,1176
6.804641393442623,1177
10.805340038314176,1178
8.159645513714551,1179
6.306303506375228,1180
8.025331384015594,1181
7.792490855052584,1182
7.8441184086629,1183
6.592797017797018,1184
10.903593117408908,1185
7.3988672586520945,1186
6.820679413179413,1187
7.800049645390072,1188
7.3836256038647345,1189
7.675329936923824,1190
7.091824074074073,1191
6.725276595744681,1192
10.505156028368795,1193
6.905967035500231,1194
7.208894824311491,1195
6.277285137701804,1196
6.076578117418728,1197
6.211907956685499,1198
8.430802336671436,1199
7.484193853427897,1200
6.89609943977591,1201
9.817854683195593,1202
6.08396349862259,1203
9.616168503213958,1204
7.508998817966902,1205
7.308546099290781,1206
7.500675267317527,1207
7.6941701388888895,1208
6.046757297551789,1209
9.286569626394956,1210
6.3958886534839925,1211
6.460532508491024,1212
8.626512212643679,1213
6.713213276836158,1214
8.521203703703703,1215
9.482606657290201,1216
6.404782250470809,1217
7.276984805318139,1218
10.035185979971388,1219
6.3894133241124935,1220
7.997498856881573,1221
7.832184343434343,1222
7.4983615819209035,1223
10.724693853427896,1224
6.313388399412628,1225
7.6140923489278745,1226
10.483148148148146,1227
7.96732683982684,1228
10.695990028490028,1229
10.002944444444443,1230
8.015872011251759,1231
9.68517361111111,1232
6.907967535436671,1233
6.475342066957788,1234
6.094871615312792,1235
5.997355652595827,1236
7.815063457854406,1237
7.481158625730994,1238
9.495272967772966,1239
6.892245179063361,1240
7.101099585062241,1241
8.009119565217391,1242
6.528365606270171,1243
8.532774319963115,1244
6.116035665294925,1245
6.523863745210727,1246
9.67660063752277,1247
6.487590218423551,1248
8.919851394604482,1249
7.0866505968778695,1250
9.078667874396137,1251
6.55703314659197,1252
6.188770339377033,1253
7.619807132459972,1254
7.6933150434385,1255
6.842362854486285,1256
6.816597525473072,1257
5.962092430858807,1258
7.820035612535612,1259
6.10239417989418,1260
9.31843010018215,1261
6.9096932367149755,1262
9.295721982758621,1263
10.683428672316383,1264
9.386280345471523,1265
9.50929442100328,1266
10.19942254495159,1267
8.207739229024943,1268
6.473378831417623,1269
8.788953266571292,1270
6.096067129629629,1271
7.422623456790123,1272
8.10862809315866,1273
6.241581196581197,1274
9.53116809116809,1275
6.9165189125295505,1276
6.004865112025605,1277
8.11400137741047,1278
7.215137053352913,1279
6.807199074074074,1280
6.101339326878746,1281
8.892940100594421,1282
6.789967391304348,1283
7.827854284369115,1284
6.300332125603865,1285
7.522589903181189,1286
7.17987077294686,1287
6.095544077134988,1288
6.019582156308851,1289
8.896670197740113,1290
6.597208616780046,1291
10.269981325863679,1292
9.195694444444442,1293
7.9035895593869725,1294
6.709723389355742,1295
8.811399853801168,1296
8.008844123048668,1297
6.312178423236514,1298
6.405738719068413,1299
6.7590826330532225,1300
7.617610882487426,1301
6.197463269054178,1302
7.404682367149758,1303
10.087117467043315,1304
8.071362994350283,1305
9.020947504708097,1306
7.310940525587829,1307
7.585544029506686,1308
7.795473995271868,1309
5.990938934802571,1310
7.07940355940356,1311
6.732844078646548,1312
10.147261583445793,1313
7.960068850902183,1314
10.712137533875337,1315
7.623057899671824,1316
7.783722943722943,1317
7.212025166191833,1318
9.58414878397711,1319
8.510076071922544,1320
7.7015006915629325,1321
6.262097107438016,1322
7.4895734542073455,1323
8.21845588235294,1324
8.143079710144928,1325
6.488012371615313,1326
5.9999050632911395,1327
6.221693007662837,1328
7.855724789915967,1329
7.984710550887021,1330
7.499870448179271,1331
8.702949172576831,1332
7.91181216931217,1333
6.7085448102423415,1334
9.013333333333334,1335
6.686394675925926,1336
8.39816762041011,1337
7.685123587570622,1338
7.548068613485281,1339
9.363881915388191,1340
6.379811676082863,1341
7.194425925925926,1342
7.978614703065134,1343
7.080387029288703,1344
8.406022675736962,1345
8.118852498786996,1346
7.950108543417367,1347
6.7990124764595095,1348
7.189976851851852,1349
7.877014739229025,1350
7.793299199623353,1351
9.995206830206829,1352
